"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
343105955,"Asterina gibbosa","(Pennant, 1777)","1995-10-17 12:00:00",-9.355,54.318999999999996,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Mayo",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"15",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ballynacashlan, Downpatrick Head.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0xF32703000100EE00",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343106021,"Asterina gibbosa","(Pennant, 1777)","1995-10-17 12:00:00",-9.355,54.318999999999996,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Mayo",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"15",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ballynacashlan, Downpatrick Head.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0xF62703000100A301",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343106041,"Asterina gibbosa","(Pennant, 1777)","1994-06-25 00:00:00",-6.38,52.175,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Wexford",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"5",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"W of Carnsore Point, Carnsore Point to Forlorn Point.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0xF72703000100E301",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
343106055,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.827,52.578,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"21",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Kilclogher Head, Kilbaha Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x0828030001002001",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343106117,"Asterina gibbosa","(Pennant, 1777)","1994-06-25 00:00:00",-6.37,52.175,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Wexford",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"4",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"NE of Carnsore Point, Greenore Point to Carnsore Point.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x0C2803000100E301",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
343106237,"Asterina gibbosa","(Pennant, 1777)","1994-05-21 12:00:00",-8.314,54.605,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Donegal",,"IMIS:dasid:345",,15.3,,,,,,,"Asterinidae",,"39",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"W of Rotten Rock, Doorin Point, N Donegal Bay.",,,,,"16.8","13.8","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x1C28030001008601",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
343107562,"Asterina gibbosa","(Pennant, 1777)","1993-08-21 12:00:00",-9.841000000000001,53.288000000000004,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Galway",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"38",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"W of Mulroa Point, Kilkieran Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x8A20030001005500",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
343107565,"Asterina gibbosa","(Pennant, 1777)","1993-08-21 12:00:00",-9.867,53.308,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Galway",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"40",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Quay, N Mweenish Is, Kilkieran Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x8A2003000100CA01",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
343107614,"Asterina gibbosa","(Pennant, 1777)","1993-08-21 12:00:00",-9.705,53.325,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Galway",,"IMIS:dasid:345",,18.5,,,,,,,"Asterinidae",,"29",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"N of Kinnelly Rock, Kilkieran Bay.",,,,,"20.9","16.1","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x002403000100C701",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
343108449,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.52,52.755,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"23",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Magrath's Point, Doughmore Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x1E24030001005801",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343108585,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.52,52.755,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"23",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Magrath's Point, Doughmore Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x3B24030001008F00",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343108824,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.52,52.755,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"23",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Magrath's Point, Doughmore Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x3428030001000A01",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343108903,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.494,52.79600000000001,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"24",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"S. of Cloghaunichy Point, S. of Mutton Island.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x622D030001001D01",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109001,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.494,52.79600000000001,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"24",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"S. of Cloghaunichy Point, S. of Mutton Island.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x0E24030001004E00",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109031,"Asterina gibbosa","(Pennant, 1777)","1995-10-17 12:00:00",-9.058,54.285,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Sligo",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"17",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rathlee Head, Lenadoon Point, Killala Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x8C2003000100E400",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109126,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.494,52.79600000000001,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"24",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"S. of Cloghaunichy Point, S. of Mutton Island.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x192803000100B001",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109196,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.494,52.79600000000001,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"24",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"S. of Cloghaunichy Point, S. of Mutton Island.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x1924030001009601",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109566,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.838,53.383,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Galway",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"27",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rusheen Point SW (to SW of Carrickleagh), Bertraghboy Bay",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x2D24030001000E01",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109652,"Asterina gibbosa","(Pennant, 1777)","1995-10-17 12:00:00",-9.058,54.285,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Sligo",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"17",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rathlee Head, Lenadoon Point, Killala Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x3F24030001001800",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109717,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.43,52.942,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"26",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Furreera, Liscannor Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x7228030001003801",,,"Valvatida",,,,,,"Echinodermata",1072168063,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109810,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.43,52.942,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Clare",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"26",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Furreera, Liscannor Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x3D2D03000100F901",,,"Valvatida",,,,,,"Echinodermata",1072168063,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343109966,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.838,53.383,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Galway",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"27",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rusheen Point SW (to SW of Carrickleagh), Bertraghboy Bay",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x0124030001004B01",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343110282,"Asterina gibbosa","(Pennant, 1777)","1993-07-16 12:00:00",-7.761,55.247,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Donegal",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"30",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"W of Ballyhoorisky Island, Mulroy Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x0B24030001007E00",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
343110555,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.86,53.401,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Galway",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"28",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"E of Canower Point, Bertraghboy Bay (N coast).",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x3124030001005400",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343110940,"Asterina gibbosa","(Pennant, 1777)","1993-07-16 12:00:00",-7.707999999999999,55.169,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Donegal",,"IMIS:dasid:345",,0.35,,,,,,,"Asterinidae",,"26",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Mark's Point, Broadwater, Mulroy Bay.",,,,,"0.2","0.5","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x1F28030001002701",,,"Valvatida",,,,,,"Echinodermata",1073084543,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
343111228,"Asterina gibbosa","(Pennant, 1777)","1995-10-02 12:00:00",-9.86,53.401,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Galway",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"28",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"E of Canower Point, Bertraghboy Bay (N coast).",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x7528030001003701",,,"Valvatida",,,,,,"Echinodermata",1073216639,,"BioMar Field Team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
343111911,"Asterina gibbosa","(Pennant, 1777)","1994-05-21 12:00:00",-8.53,54.43600000000001,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Sligo",,"IMIS:dasid:345",,15,,,,,,,"Asterinidae",,"10",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"SW of Bulligmore, off Trawalua Strand, S Donegal Bay.",,,,,"18.2","11.8","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x162D03000100C600",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
343111946,"Asterina gibbosa","(Pennant, 1777)","1994-05-21 12:00:00",-8.604,54.38,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Sligo",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"4",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Lislary Point, Cloonagh Bay, S Donegal Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x302D030001003801",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
343112004,"Asterina gibbosa","(Pennant, 1777)","1994-05-21 12:00:00",-8.665,54.365,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Sligo",,"IMIS:dasid:345",,1.15,,,,,,,"Asterinidae",,"2",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Blue Lough Bay, Ballyconnell Point, S Donegal Bay.",,,,,"0.8","1.5","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x352D030001004700",,,"Valvatida",,,,,,"Echinodermata",1073084543,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
343112021,"Asterina gibbosa","(Pennant, 1777)","1994-05-21 12:00:00",-8.604,54.38,"EcoServe","BioMar","1130","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,,,,,"Sligo",,"IMIS:dasid:345",,0,,,,,,,"Asterinidae",,"4",,,,"Asterina",,,,,,,,,,,,,,,,,,,,,"Animalia",,,"Lislary Point, Cloonagh Bay, S Donegal Bay.",,,,,"0","0","2005-12-15 11:42:26",,,,,,"urn:catalog:EcoServe:BioMar:1130:0x362D030001007D01",,,"Valvatida",,,,,,"Echinodermata",1073215615,,"BioMar team","http://www.habitas.org.uk/marinelife/species.asp?item=ZB1130",,47,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
